wikidata,studentCount,studentYear,establishedYear,officialWebsite
Q15846190,,,1950,
Q6845144,,,1990,
Q109919549,,,,https://www.sttpb.ac.id
Q30294057,,,,
Q7491551,,,1966,
Q138860373,,,2021,https://www.shrishankaracharyauniversity.com
Q30290531,,,,
Q4005945,,,2005,
Q141195528,,,2003,https://www.hanbridge.edu.sg
Q107209412,,,2006,https://www.sohag-univ.edu.eg
Q30288647,,,,
Q30257748,,,1992,
Q16415009,,,1995,
Q20427719,,,1966,
Q3551417,,,1989,
Q11374899,,,2010,https://www.cira.kyoto-u.ac.jp/
Q6393404,,,2002,
Q11402828,,,1979,
Q10279085,,,,
Q8013573,1840,,1939,https://jessup.edu/
Q589636,25220,,1946,https://www.ukim.edu.mk/
Q5253252,107,,1997,
Q6555497,,,1988,
Q5646966,,,1872,
Q7063387,,,1922,https://www.notredamecollege.edu/
Q1411271,,,1977,
Q11484822,,,1901,
Q461033,45000,,1902,
Q29126757,,,,
Q112676882,,,,https://www.szvtc.cn/
Q5146896,,,1903,
Q216273,10425,,1413,https://st-andrews.ac.uk
Q114712246,,,2022,https://uust.ru
Q4314700,6000,,1967,
Q491714,,,1951,https://www.cbnu.ac.kr/
Q4288141,,,1992,https://mubint.ru/
Q11471523,,,1926,
Q7039612,,,1967,
Q19746168,,,1982,https://unmas.ac.id/
Q1630653,,,1941,
Q109912804,,,2020,https://www.iikpelamonia.ac.id
Q138860215,,,,https://ust.edu.ye/hoda/
Q3604493,,,1904,
Q7928533,,,1955,
Q117405693,,,1981,
Q8072584,,,,
Q7683061,,,1925,
Q51782598,,,2010,https://aecc.hypotheses.org/
Q30289818,,,1990,
Q29718,14343,,1991,https://www.uji.es
Q6360885,,,1957,https://www.kanazawa-it.ac.jp/
Q4406405,,,1931,
Q1352632,1000,,1943,https://sais.jhu.edu/
Q97214686,,,2020,https://www.ukh.ac.id
Q6346398,,,1967,
Q1143711,2550,,1842,
Q8040714,,,1997,
Q3578429,806,,1962,
Q14956991,,,2010,https://www.dknmu.org
Q15846344,,,1920,
Q20708490,2885,,1962,
Q42309839,,,,https://www.aku.edu/Pages/home.aspx
Q494335,27388,,1971,https://www.univ-tours.fr/
Q28183913,,,,
Q5126331,287,,1885,
Q149433,7280,,2013,https://www.b-tu.de/
Q111743641,,,,https://www.mgmiindia.in/
Q7414125,,,1871,
Q109911599,,,2014,
Q21083970,,,1996,
Q140876743,,,2007,https://vet.gov.ua
Q3578062,,,1964,
Q109912802,,,2018,https://www.poltradabali.ac.id
Q5616948,,,1941,
Q1131088,,,1959,
Q6859396,8500,,1855,
Q52637498,,,,https://info.syekhnurjati.ac.id/
Q7895989,,,1920,
Q18394263,,,1998,
Q608338,34000,,1864,https://unibuc.ro/
Q30266515,,,1998,
Q24896519,,,2009,https://www.niituniversity.in
Q389852,,,1956,
Q7428546,,,1947,
Q5254668,,,2009,
Q141195142,,,2004,https://www.dika.edu.my
Q3446076,10651,,1840,https://bridgew.edu
Q2975784,,,1941,
Q2347687,,,1854,https://tuu.nl/
Q30266509,,,2005,
Q109912173,,,1994,
Q25539496,,,,
Q3551688,1737,,1892,https://www.wallawalla.edu/
Q137943327,,,2011,https://velarca.hr
Q3535980,,,1952,
Q5925062,807,,1990,https://www.hfu.edu.tw/
Q7894249,,,1965,
Q4115744,,,2010,https://ejust.edu.eg/
Q107334343,,,2021,https://vau.ac.lk/
Q65293548,,,,https://kpur.ac.jp/
Q4939511,,,1931,
Q141195556,,,,https://kolejketengah.edu.my
Q6971404,,,,
Q1621642,,,1793,
Q197720,,,1949,https://www.uec.ac.jp/
Q139771317,,,2019,https://www.cucom.org
Q2128665,,,1921,
Q1849271,,,1966,
Q136663439,,,1957,https://stjosephcte.in
Q890755,14792,,1988,
Q1379834,30197,,1899,
Q30266547,,,2013,https://www.universitas-trilogi.ac.id
Q17215082,,,1947,
Q985091,,,1988,
Q6940168,,,1991,
Q139771324,,,2023,https://www.ens-saida.dz
Q136655606,,,1997,https://ubas.edu.pk/
Q3578131,,,,
Q10854154,5266,,1934,https://www.enmu.edu/
Q1979891,,,1973,https://www.unl.pt/
Q250205,27836,,1892,https://www.cmich.edu/
Q7570499,2018,,1975,
Q30260547,,,1986,
Q3117441,,,1975,https://www.inseec.com/
Q4126492,,,1958,
Q14705370,,,1997,
Q6082249,,,1986,
Q30257798,,,,
Q24570089,,,1999,
Q30268201,,,1866,https://www.shastacoe.org/
Q7414339,,,1961,
Q1262605,34390,,2009,
Q30257171,,,1995,
Q28172491,,,2009,https://www.shooliniuniversity.com
Q2687517,,,1906,https://english.jnu.edu.cn/
Q7587335,,,1871,https://stbonifacehospital.ca/
Q2897191,2625,,1931,
Q109442100,,,2020,https://itbaas.ac.id
Q6108959,,,1981,
Q59536758,,,,
Q903092,,,1538,https://unideb.hu/
Q497488,,,1979,https://www.inu.ac.kr/
Q2910878,,,1974,
Q1330634,38475,,1962,https://international.unb.br/
Q11374932,,,1951,https://www.dpri.kyoto-u.ac.jp/
Q85845319,,,2000,https://uago.ac.cd/
Q136448346,,,1997,https://afutcindore.com
Q56682998,,,2018,https://www.nhlstenden.com/
Q24949311,,,2015,
Q1628775,,,1810,
Q1030305,4555,,1969,
Q30257544,,,1994,
Q2749572,3965,,1853,
Q7842593,,,1948,
Q125255403,,,2024,https://ko-ken-k3.ac.jp/
Q16170884,,,2004,
Q10387884,,,1971,
Q11947321,,,2003,
Q3113701,1327,,1978,https://www.juen.ac.jp/
Q7781992,,,1868,
Q109911720,,,2019,
Q5858872,,,1995,
Q29168906,,,,
Q9195444,,,1999,https://www.mazovia.edu.pl/
Q11676532,,,1963,
Q25529177,,,1981,
Q6404014,,,1990,
Q1467920,,,1910,https://www.divinity.edu.au/
Q1432635,400,,1979,
Q7402054,,,1907,
Q2590962,7547,,1866,
Q5873981,,,,
Q140450526,,,2015,https://zikura.edu.mv
Q4117960,,,2007,
Q19748493,,,2021,https://inaba.ac.id/
Q11421321,,,2004,https://www.kosen-k.go.jp/
Q7895118,,,2011,
Q3578193,,,,
Q12523284,,,1958,https://www.untag-sby.ac.id
Q30260539,,,1924,
Q48731025,,,2013,https://www.gardencity.university
Q919256,,,1969,https://www.uqtr.ca/
Q7569775,,,1932,
Q2564975,3203,,1901,https://western.edu/
Q43895679,,,1963,https://www.amapr.org/
Q1725405,2208,,1955,https://chaminade.edu/
Q94674366,,,2011,https://www.nmit.edu.my/
Q2392351,,,1992,
Q133811906,,,,https://nacrc.spu.ac.in
Q1786506,481,,1972,
Q84941339,,,2019,https://www.health-and-medical-university.de/
Q109913239,,,2020,
Q131293755,,,,https://www.tiu.uz/
Q30294400,,,,
Q56840371,,,,
Q7894273,,,1886,
Q132803485,,,2022,
Q676139,,,1995,https://www.fosu.edu.cn
Q30293739,,,,
Q11589003,,,2004,
Q12523383,,,2001,https://umbuton.ac.id
Q7978277,,,1869,https://www.wc.edu
Q1030079,,,1998,
Q46021,,,1973,
Q5562547,,,1946,
Q5437861,,,1951,
Q3577713,,,1976,
Q12308375,,,,
Q140045483,,,,https://www.dal.ca/faculty/arts/classics/centre-for-jewish-studies.html
Q141195188,,,1997,
Q1807916,,,1968,
Q4095278,,,1956,
Q5521430,4251,,1925,https://www.gannon.edu/
Q107724079,,,2017,https://adun.edu.ng/
Q6963692,,,1960,
Q7360374,,,1900,
Q30280363,,,2003,
Q5001479,,,1983,
Q6234826,,,2006,https://drjgmust.com
Q125450737,,,,https://gpabad.ac.in
Q16638245,,,1999,
Q6447857,,,2005,https://www.ktujm.ac.in
Q1575044,,,1921,https://visvabharati.ac.in
Q5629445,,,1986,
Q48726124,,,1999,
Q30271071,,,,
Q5380989,,,2007,
Q7423738,,,1961,
Q501758,49500,,1853,https://www.ufl.edu/
Q141195718,,,2010,https://www.rengcollege.edu.my
Q4943892,,,1982,https://boothuc.ca
Q30257632,,,1993,
Q110100670,,,2021,
Q10387851,,,2007,
Q31840541,,,2002,https://iob.edu.tl
Q17063212,,,1957,
Q12449999,,,1956,
Q7587481,,,1950,
Q141195752,,,1981,https://www.up.edu.mx/campus-guadalajara/
Q15036634,,,2013,
Q25477770,,,2015,
Q11388520,,,2005,https://www.gpi.ac.jp/
Q4080163,,,1930,
Q1797584,,,1882,https://www.kogakkan-u.ac.jp/
Q56394105,,,2014,
Q1420038,28272,,1841,https://queensu.ca/
Q4142924,,,1997,
Q1622094,,,1978,https://www.dali.edu.cn/
Q30294207,,,,
Q10302488,,,1909,
Q136663919,,,,https://www.medicina.ulisboa.pt/laboratorio-de-genetica
Q5707269,,,1845,https://www.hna.gr/en
Q77082802,,,2004,
Q94279,2070,,1972,https://uas.alaska.edu/
Q1524124,2253,,1867,
Q136663875,,,,https://cedis.novalaw.unl.pt
Q135738978,,,2002,https://www.descoem.edu.ng
Q649998,,,1970,https://www.uonbi.ac.ke/
Q7494351,,,1949,https://www.symc.edu.cn/
Q9378761,,,,
Q6788236,,,1952,
Q10279538,,,1967,
Q138350072,,,2002,https://drgupopeengg.org
Q6156554,,,1977,
Q25619375,,,2007,
Q20016895,,,2014,https://www.unavarra.es/isc/
Q79403381,,,2019,https://ahuc.edu.eg/
Q6132071,,,1946,
Q24933515,,,2002,
Q1210045,2345,,1783,
Q109912293,,,2004,https://stik-sitikhadijah.ac.id
Q7899874,,,1993,
Q7498315,,,1942,https://daigaku.shiraume.ac.jp
Q30288268,,,,
Q108737523,,,2008,
Q1045167,3451,,1846,
Q141193780,,,2002,https://www.meatech.edu.my
Q2075365,61967,,1903,https://www.upr.edu/
Q16938413,,,2011,
Q1391752,4213,,1858,
Q24259245,,,,https://fulbright.edu.vn
Q7918113,,,1956,https://www.vssut.ac.in
Q136663918,,,,
Q30286147,,,,
Q7896565,6304,,1990,
Q100955836,,,2015,
Q30293879,,,,
Q5115949,,,,https://www.chugachschooldistrict.com/
Q3183295,,,1992,https://www.derby.ac.uk
Q4881206,,,1936,
Q482688,,,1991,
Q136352037,,,1991,https://www.upecde.edu.py
Q7427891,3649,,1929,
Q89533243,,,2003,
Q133812073,,,,https://www.phsg.ch/de/studium/international
Q7042646,,,1971,https://www.nkrumah.edu.zm/
Q11704905,,,1998,https://ude.edu.uy/
Q126911819,,,,https://mccoycoe.edu.gh/
Q14714546,12618,,1912,
Q135948175,,,,https://nukusstu.uz/
Q141194651,,,,https://kkkluang.mypolycc.edu.my
Q30297443,,,2013,
Q7896214,,,2001,
Q579968,32777,,1839,https://missouri.edu/
Q6156394,,,1953,
Q497033,,,1973,
Q10387891,,,1973,https://www.unifor.br/
Q134251499,,,,https://speakwell.pt
Q48756211,,,,https://www.sfu-berlin.de
Q1532864,,,2000,https://utq.edu.iq
Q129571841,,,,https://tescha.edomex.gob.mx
Q10369267,,,,
Q4503232,,,1993,
Q30261521,,,1994,
Q273564,823,,1961,
Q11441613,,,1932,
Q109911429,,,2005,https://stikomyos.ac.id
Q10906657,,,2002,
Q100258391,,,2012,
Q1962613,,,1758,https://sechenov.ru/
Q136663627,,,,https://cehum.elach.uminho.pt
Q21041502,,,2011,
Q48790505,,,1937,
Q16643735,,,,
Q16891827,,,1979,
Q6039967,27,,,
Q132853201,,,2022,https://constructor.university/
Q574316,1154,,1829,https://www.ic.edu/
Q15179385,,,2012,
Q129343532,,,2018,
Q115536564,,,2002,
Q132803446,,,2012,https://www.feta.ac.tz
Q4331401,,,1930,
Q7507387,,,1908,
Q5969379,,,1897,
Q138859643,,,2021,https://faedi.edu.br
Q97199998,7616,,2000,https://univpgri-palembang.ac.id
Q3348743,,,1856,https://www.iiests.ac.in
Q30266491,,,1985,https://kazerun.iau.ir/
Q45817,,,1991,
Q131428242,,,2009,https://www.cerna.minesparis.psl.eu
Q7983889,,,1922,
Q4752735,,,,https://www.asdk12.org/
Q25230664,,,2015,https://www.univ-batna2.dz/
Q134703678,,,2022,https://www.ukf.ac.ae/en/
Q5061506,21398,,1964,
Q646136,210,,1921,
Q30258932,,,1941,
Q767720,,,,
Q119285478,,,2015,https://www.mkau.edu.et/
Q10869592,,,1952,
Q138655106,,,2005,https://samtuit.uz
Q134251028,,,,https://tlaxco.tecnm.mx
Q1312762,5675,,1977,https://www.slu.se
Q8193054,,,1886,
Q24936436,,,,
Q30294238,,,2011,
Q50379242,,,2002,
Q134390096,,,1982,
Q7813883,,,2006,
Q59535223,,,1996,
Q1305486,41642,,1940,https://www.ucr.ac.cr/
Q12523289,,,2002,https://www.unfari.ac.id
Q109921832,,,2003,
Q6736326,,,1866,
Q3179598,,,1987,https://www.unavarra.es
Q30259190,,,,
Q30294388,,,,
Q30293716,,,,
Q6714831,,,2001,
Q1195900,,,1950,https://www.u-ryukyu.ac.jp/
Q3023385,,,1859,https://www.dpsk12.org/
Q46996983,,,,
Q9351632,,,1992,
Q77924246,,,1991,https://www.afcoe.edu.gh/index.php
Q7499800,,,2006,
Q2566683,1619,,1954,
Q3298441,,,1931,https://www.devry.edu/
Q30293961,,,,
Q7304839,,,1938,https://www.rrc.ca/
Q657222,7313,,1870,https://www.stevens.edu/
Q7114753,3901,,1986,
Q107477950,,,1981,https://fceehamufu.edu.ng
Q117251,2967,,1888,
Q5146733,1114,,1891,https://www.collegeofidaho.edu/
Q4406401,,,1930,
Q3551792,,,1997,
Q19744771,,,2001,https://www.ugk.ac.id
Q131877760,,,1930,https://www.esup.edu.pe
Q6413919,,,1973,
Q477988,,,1997,https://www.upo.es
Q141199115,,,1968,https://www.up.edu.mx/campus-cdmx/
Q3551721,,,1998,
Q123694980,,,2020,https://ksu.edu.kz
Q61931485,,,,
Q30280406,,,1997,
Q11046731,7339,,1994,https://www.ambis.cz
Q91413842,,,2003,
Q139407960,,,2014,https://uvers.ac.id
Q7390268,,,1998,
Q109912836,,,2014,
Q24590449,,,2014,
Q104632841,,,1971,https://stfwidyasasana.ac.id
Q30257833,,,1991,
Q137409061,,,,https://www.asp.cosenza.it
Q7894232,,,1964,
Q192088,,,1440,
Q18706131,,,,https://www.yosemite.edu/
Q741563,8000,,1950,
Q30266537,,,1996,
Q136663654,,,,
Q11441161,,,1895,https://www2.osaka-c.ed.jp/ibaraki/
Q4951533,,,1984,https://www.boxhill.edu.au/
Q4837977,4000,,1970,
Q19611734,,,2013,
Q102347739,,,2017,
Q1765092,,,1870,https://conservatorioferrara.it/
Q19731017,,,,https://www.poltekkes-banjarmasin.ac.id
Q25377774,,,1997,
Q771642,,,1970,https://www.inat.tn/
Q61931830,,,1951,https://pnsa.edu.kh/wp/
Q13021897,,,,
Q4674246,,,1960,
Q16097998,,,1963,https://www.cst.ac.kr/
Q140046165,,,,https://pmvids.edu.in
Q109913103,,,1985,https://www.stiem-bongaya.ac.id
Q3041279,,,2014,https://dundeeandangus.ac.uk/
Q20426828,,,2022,https://uinbukittinggi.ac.id
Q11412027,,,1989,
Q113679994,,,1999,
Q18599934,,,1700,
Q137910260,,,,
Q141194038,,,,https://kkcrp2020.wixsite.com/kkcrp
Q3150084,,,1984,https://www.iimcal.ac.in
Q15568,21652,,1911,https://hku.hk
Q9378763,,,1994,
Q137795941,,,,https://www.istu.edu.pl
Q43659,13500,,1940,https://vnu.edu.ua
Q10829034,,,2000,https://mku.edu.vn/
Q97232620,,,2019,https://univbinainsan.ac.id
Q109912991,,,2020,https://ahmaddahlan.ac.id/
Q935378,,,1983,
Q127415557,,,2021,
Q29054205,,,,
Q5917852,,,1972,https://leon.tecnm.mx/
Q139407461,,,,https://www.bioreg.kyushu-u.ac.jp
Q7163984,,,1953,
Q7080757,,,1903,
Q847128,8146,,1922,
Q7135582,,,2008,
Q1442385,,,1932,https://www.uimp.es/
Q16875454,,,2014,https://hama-univ.edu.sy/
Q50035244,,,,
Q7105625,,,1920,
Q4868824,3369,,1940,https://www.batestech.edu/
Q391945,,,2000,https://www.savs.cz/en/
Q10387639,,,,
Q7586176,,,1983,https://www.spmvv.ac.in
Q126208874,,,1998,https://www.utj.edu.mx
Q12423977,,,1995,https://www.gjust.ac.in
Q11426646,590,,1982,
Q11246061,,,,https://www.bwc.ac.kr/english_home/
Q5002793,9335,,1967,
Q48725396,,,1965,
Q4479074,,,1968,
Q916350,,,1993,https://www.univ-douala.cm/
Q16434402,,,,
Q6802306,,,1838,
Q7936655,,,1960,
Q7895105,,,1991,https://ubg.edu.ss/
Q9137142,,,1994,
Q12523317,,,2008,https://undira.ac.id/
Q135738435,,,2017,https://www.sonacas.edu.in
Q1783148,9999,,1950,
Q12204417,,,2005,https://www.ju.edu.sa
Q5586426,,,2007,
Q83371752,,,1958,
Q127415618,,,1999,https://tesvb.edomex.gob.mx
Q133810822,,,2008,https://www.auhd.edu.ye
Q64143410,,,1993,https://ssl.coa.ac.jp/
Q109911681,,,2014,https://www.sttekumene.ac.id
Q12511321,,,2005,https://stkipkw.ac.id/
Q28412896,,,1978,
Q4315122,35746,,1971,https://www.uncoma.edu.ar/
Q4920876,3743,,1946,
Q7285939,,,2008,https://rithassan.ac.in/
Q109911533,,,2020,https://itsk-soepraoen.ac.id/
Q140357972,,,,https://ecu.ac.ug
Q7523097,,,2001,
Q19599885,,,2012,
Q4929506,952,,1873,
Q22343099,,,1890,
Q12420605,,,1969,
Q1814758,1516,,1865,https://www.vuu.edu/
Q757391,1500,,1991,https://www.ceu.edu
Q30263623,,,1959,
Q7042386,,,1964,
Q16829136,,,2005,
Q5838874,,,,
Q5127501,,,1867,
Q30257522,,,,
Q7496302,,,1979,
Q3128573,,,2005,https://www.he-arc.ch/
Q7058610,,,1999,
Q30293718,,,,
Q90571345,,,2018,https://www.gurukulschoolofdesign.com/
Q4892251,1465,,1960,
Q105626481,,,2018,https://akbidassyifakisaran.ac.id
Q30294430,,,,
Q25632487,,,1934,https://www.uia.gov.mn/
Q10274292,,,1952,
Q14705495,2556,,1942,https://www.felician.edu/
Q1097363,,,2000,
Q166202,,,1995,
Q50040241,,,1987,
Q4845457,,,2000,
Q7569810,,,2009,https://www.sctech.edu/
Q116455356,,,,https://bdelrio.tecnm.mx
Q12523417,,,2001,https://www.unstarrote.ac.id
Q5873976,,,1955,
Q135095139,,,,https://www.ipp.pt/ensino/menu-ensino/unidades-de-extensao/unidade-e-learning
Q1200666,295,,2007,
Q7568637,28233,,1993,
Q141193779,,,2012,https://www.beltei.edu.kh/biu
Q6416672,2626,,1968,
Q926710,,,2002,
Q109919227,,,1996,https://staiannadwah.blog.com
Q678982,28018,,1831,https://www.uni-hannover.de/
Q26847152,,,1951,
Q30253883,,,,
Q3467210,,,2001,
Q1150881,,,1995,
Q46996970,,,,
Q18209612,,,2014,https://woxsen.edu.in
Q10387867,,,1959,
Q12070051,622,,1833,
Q6743259,,,2001,https://abp.edu.qa/
Q141195452,,,1994,https://hospitalfatimahschoolofnursing.edu.my/index.html
Q6311016,,,1922,https://www.jumonji-u.ac.jp/
Q136663600,,,1981,https://www.euncet.com
Q7603617,7592,,1835,https://www.brockport.edu/
Q7567075,,,2007,
Q65171665,,,2020,https://uninjingambande.ed.ao/
Q6966772,2623,,1967,
Q3551863,,,1991,https://www.uea.ac.cd/
Q929515,4125,,2002,
Q6041513,,,1988,
Q30294107,,,2000,
Q28160625,,,2015,
Q28230919,,,2015,
Q30257353,,,,
Q137944019,,,2013,https://www.upes.edu.mx/portal/
Q4407700,,,1955,https://spbguga.ru/
Q65338151,,,2001,
Q30262838,,,2001,
Q109919727,,,2012,
Q5428831,,,,
Q2026860,,,1968,https://www.gstu.by/
Q30293951,,,,
Q623154,20000,,2025,https://www.univ-st-etienne.fr
Q109912419,,,2020,
Q1856423,,,1849,
Q3817847,,,2013,https://www.shanghaitech.edu.cn
Q9380878,,,1997,
Q4200297,,,1960,https://www.unsri.ac.id
Q1529514,,,1987,
Q30263593,,,1945,
Q14956982,,,2008,https://www.bhagwantuniversity.com
Q8047642,,,1968,
Q8046341,,,1947,
Q30257776,,,,
Q52848020,,,1996,
Q6978908,,,1959,
Q7077284,,,1956,
Q30266484,,,,
Q834678,,,2001,https://www.un-ihe.org/
Q139408122,,,1997,https://utcam.edu.mx
Q42322951,,,2016,https://www.marwadiuniversity.ac.in
Q5674793,,,1969,
Q11568281,311,,1918,
Q11642649,,,1958,
Q30271687,,,1962,https://kindering.org/
Q1473677,24095,,1495,https://www.usc.gal/en
Q7934103,,,,
Q141194195,,,2018,https://www.kyit.edu.my
Q5370059,,,1899,
Q11061773,,,1954,https://www.gdupt.edu.cn
Q30266552,,,,
Q56393409,,,2017,https://www.stainkepri.ac.id
Q43895466,,,,https://www.roanokechowan.edu/
Q126208847,,,2010,https://www.lowershabelleuniversity.com
Q463055,1339,,1795,
Q29055270,,,,
Q5051600,4328,,1958,
Q27962533,1800,,2017,https://www.imt-atlantique.fr/
Q109911925,,,,https://www.sttgpipapua.ac.id
Q133811010,,,2012,https://www.creativeacademy.ac.za
Q8061332,,,1951,
Q7294304,2629,,1969,
Q30293828,,,,
Q11179769,,,,
Q2008548,,,2007,
Q6156785,,,1950,https://udemedellin.edu.co
Q7688520,3669,,1956,
Q30262818,,,1997,
Q12701151,,,,
Q126960902,,,,
Q13397659,,,2006,
Q2498466,,,1996,
Q21079372,12000,,2016,https://www.nord.no/
Q677662,15000,,1946,https://www.uken.krakow.pl/
Q29572112,,,,
Q7567367,,,2012,
Q7894288,,,1996,https://www.umm.edu.mx/
Q7978675,,,1955,
Q564248,,,1883,https://www.bbns.org/
Q18712303,,,2014,
Q7637845,,,1941,https://www.summitpacific.ca/
Q7978973,,,1991,
Q1815354,,,1925,https://www.albertus.edu/
Q1718503,,,2007,
Q632506,5457,,1935,https://nsu.edu
Q30257298,,,1992,
Q138732135,,,1997,https://www.bitm.edu.in
Q141193969,,,2022,https://cddl.edu.vn
Q6473392,,,2011,
Q11391158,,,1962,https://www.hachinohe-ct.ac.jp/
Q140351155,,,1984,https://baures.bau.edu.bd
Q3577986,,,1997,https://eost.unistra.fr/
Q11441064,,,1975,
Q1148613,,,1966,
Q5575117,,,1984,https://www.unigoa.ac.in
Q131428194,,,,https://www.ua.pt/pt/cidtff
Q3550116,,,1909,https://uplb.edu.ph/
Q1622179,808,,1832,
Q2092358,,,1918,
Q661971,,,1962,https://www.ucsg.edu.ec/
Q11529881,,,1886,https://college.shinonome.ac.jp
Q4836010,,,2007,https://lfu.edu.krd/
Q19891182,,,2016,https://www.cmu.edu.bd/
Q30293933,,,,
Q3347298,,,2000,https://makautwb.ac.in
Q129343524,,,2020,
Q30294343,,,,
Q130537809,,,1994,https://www.queensu.ca/badercollege
Q974394,,,1830,
Q30294128,,,,
Q12523404,,,1985,https://www.umsb.ac.id
Q3034637,,,1981,https://utp.ac.pa
Q6875934,,,1996,
Q7894230,,,1997,
Q12523353,,,1987,https://www.unigha.ac.id
Q10894049,,,,
Q4919825,,,1998,https://oslonyehoyskole.no/
Q20988491,,,2009,
Q15983461,,,1962,
Q11179808,,,1947,
Q6747773,,,1925,
Q104630664,,,2014,https://www.kahuripan.ac.id
Q30289425,,,,
Q97270272,,,1979,https://www.bibol.edu.la
Q100955845,,,,https://isced.co/
Q96648949,,,2018,https://udb.ac.id
Q8000254,7946,,1934,
Q52846348,,,2006,
Q1466108,,,1940,https://euba.sk/
Q30257684,,,1999,https://uwc-z.ru/
Q7894371,,,2005,
Q9380778,,,2000,
Q109922343,,,2004,https://www.akperyarsismd.com
Q141194727,,,2010,
Q136663597,,,,https://idea.uminho.pt
Q30294538,,,,https://trsu.ac.th/
Q2319621,,,2000,https://www.univda.it
Q4683068,,,2001,https://adityauniversity.in/
Q5650869,,,,
Q3551402,29000,,1992,https://dmu.ac.uk/home.aspx
Q132157018,,,,https://erddap.emso-fr.org/erddap/info/index.html?page=1&itemsPerPage=1000
Q3339096,,,1901,
Q108737580,,,2015,
Q10893606,,,1958,
Q11574133,,,1992,https://www.twu.edu.tw/
Q5445386,2251,,1870,https://www.ferris.ac.jp/ch/
Q6689304,982,,1965,
Q141194343,,,,https://www.unimy.edu.my
Q25453550,,,1998,
Q7493517,,,1878,
Q20455084,,,,
Q17041613,,,1964,
Q10296832,,,1988,
Q4182,1000,,1934,
Q7603635,,,2002,
Q7592176,,,,
Q133810732,,,2019,https://www.crat.dz
Q1707779,,,1986,https://www.uob.edu.bh/?lang=ar
Q6869352,,,,
Q4868388,904,,1978,
Q5069793,,,1910,
Q2974556,19707,,1935,
Q121599441,,,2019,https://gbu.edu.in
Q109435754,,,2013,https://poltesa.ac.id/
Q5306939,,,1984,https://srb.iau.ir/
Q7353220,,,1977,
Q6364092,2452,,1991,https://www.tuad.ac.jp/
Q114436530,,,1923,https://lgpu.org/
Q133811964,,,2016,https://hitec-ims.edu.pk
Q16644493,,,1964,
Q48803129,,,2015,
Q120983344,,,,https://ube.edu.ec
Q17028026,,,2011,
Q12701149,,,,
Q109912595,,,1998,https://www.interstudi.edu
Q3130435,,,1962,https://www.uncen.ac.id
Q317070,11486,,1907,https://www.uni-mannheim.de/
Q96405981,,,2019,https://www.somaiya.edu/en
Q4221614,,,1987,
Q135095548,,,1964,https://www.unirios.edu.br
Q636048,,,1970,
Q116455372,,,2020,https://aamusted.edu.gh
Q5639373,,,1949,
Q7902799,,,1896,
Q12523333,,,2000,https://www.uib.ac.id
Q109911127,,,1968,https://www.ipw.ac.id
Q65973058,,,2011,https://uma.edu.pe/
Q30265687,,,1978,
Q137796006,,,2025,https://www.create.uevora.pt
Q7894343,,,1966,
Q3543979,,,1946,
Q6020480,3279,,1966,
Q2120222,3738,,1949,https://www.ph-weingarten.de/
